year,month,avg_tripduration,num_trips,birth_year,gender
2014,7,734,23386,1980,male
2014,7,884,2871,1966,female
2014,7,731,12834,1967,male
2014,7,730,13184,1968,male
2014,7,873,7593,1980,female
2014,7,731,18671,1977,male
2014,7,777,4984,1954,male
2014,7,845,8110,1989,female
2014,7,671,10206,1991,male
2014,7,722,2486,1994,male
2014,7,860,7939,1981,female
2014,7,860,5731,1977,female
2014,7,857,3765,1951,male
2014,7,874,4201,1974,female
2014,7,888,934,1953,female
2014,7,896,3386,1971,female
2014,7,724,993,1994,female
2014,7,876,2313,1961,female
2014,7,900,2176,1957,female
2014,7,871,10103,1984,female
2014,7,880,3216,1965,female
2014,7,919,3602,1969,female
2014,7,774,1012,1946,male
2014,7,947,1704,1954,female
2014,7,651,5007,1993,male
2014,7,992,833,1951,female
2014,7,827,267,1997,female
2014,7,915,661,1942,male
2014,7,1015,92,unknown,male
2014,7,941,203,1996,unknown
2014,7,860,31,1926,female
2014,7,1131,4,1907,male
2014,7,736,15709,1969,male
2014,7,698,21344,1989,male
2014,7,752,16835,1974,male
2014,7,729,27429,1984,male
2014,7,721,14427,1971,male
2014,7,739,18390,1976,male
2014,7,745,14461,1972,male
2014,7,818,10668,1985,female
2014,7,689,5482,1992,male
2014,7,784,10355,1962,male
2014,7,850,9663,1983,female
2014,7,921,670,1952,female
2014,7,752,996,1996,male
2014,7,780,7136,1958,male
2014,7,891,3156,1962,female
2014,7,897,2355,1959,female
2014,7,849,2398,1958,female
2014,7,729,924,1997,male
2014,7,455,28,1933,male
2014,7,1009,189,1945,female
2014,7,1438,93,1938,male
2014,7,714,37,1935,male
2014,7,730,64,1901,male
2014,7,1645,11,1910,male
2014,7,612,8,1921,male
2014,7,606,6,1926,male
2014,7,945,4,1937,female
2014,7,848,6505,1990,female
2014,7,825,1485,1947,male
2014,7,750,10970,1965,male
2014,7,727,24804,1982,male
2014,7,720,20303,1978,male
2014,7,872,3802,1973,female
2014,7,740,14867,1973,male
2014,7,889,6359,1978,female
2014,7,790,5959,1957,male
2014,7,872,6150,1979,female
2014,7,871,1934,1949,male
2014,7,848,2886,1992,female
2014,7,774,8235,1959,male
2014,7,940,399,1995,female
2014,7,778,304,1998,male
2014,7,933,688,1950,female
2014,7,1025,57,1942,female
2014,7,1253,70,1944,female
2014,7,881,2449,1964,female
2014,7,897,2702,1960,female
2014,7,738,892,1945,male
2014,7,1096,427,1949,female
2014,7,940,62,1941,female
2014,7,1110,102,1936,male
2014,7,506,4,1991,unknown
2014,7,961,161,1946,female
2014,7,818,73,1943,female
2014,7,724,87,1998,female
2014,7,964,8,1917,male
2014,7,589,2,1924,female
2014,7,935,14,1940,female
2014,7,1039,26,1899,male
2014,7,731,24118,1987,male
2014,7,869,9400,1987,female
2014,7,1520,119033,unknown,unknown
2014,7,1032,1236,1955,female
2014,7,909,4340,1970,female
2014,7,764,5124,1955,male
2014,7,756,16436,1970,male
2014,7,709,26619,1985,male
2014,7,872,379,1947,female
2014,7,863,8583,1988,female
2014,7,787,1973,1948,male
2014,7,769,684,1944,male
2014,7,820,4581,1991,female
2014,7,925,4506,1976,female
2014,7,767,3214,1952,male
2014,7,717,417,1996,female
2014,7,1046,76,1937,male
2014,7,664,327,1940,male
2014,7,1788,11,1899,female
2014,7,808,7,1932,male
2014,7,1891,2,1930,male
2014,8,724,23775,1987,male
2014,8,737,25746,1985,male
2014,8,780,7722,1959,male
2014,8,740,22742,1980,male
2014,8,746,10558,1965,male
2014,8,866,6690,1990,female
2014,8,698,19376,1990,male
2014,8,715,2731,1994,male
2014,8,732,24964,1981,male
2014,8,918,2230,1958,female
2014,8,772,8221,1961,male
2014,8,747,14174,1972,male
2014,8,735,17863,1976,male
2014,8,841,8906,1988,female
2014,8,783,11367,1964,male
2014,8,919,2224,1959,female
2014,8,881,8967,1982,female
2014,8,907,3890,1970,female
2014,8,762,997,1997,male
2014,8,986,569,1951,female
2014,8,894,2843,1968,female
2014,8,882,642,1950,female
2014,8,805,548,1941,male
2014,8,850,697,1942,male
2014,8,1090,29,1938,female
2014,8,778,839,1994,female
2014,8,1014,189,1938,male
2014,8,1210,53,1899,male
2014,8,1603,3,1936,female
2014,8,591,1,1991,unknown
2014,8,742,13986,1971,male
2014,8,790,5950,1956,male
2014,8,730,27053,1984,male
2014,8,907,3272,1969,female
2014,8,743,25314,1982,male
2014,8,740,28536,1983,male
2014,8,1002,151,1939,male
2014,8,863,3318,1951,male
2014,8,511,61,1934,male
2014,8,936,248,1996,unknown
2014,8,897,1991,1964,female
2014,8,810,1873,1948,male
2014,8,737,252,1997,female
2014,8,806,388,1996,female
2014,8,835,937,1946,male
2014,8,956,408,1995,female
2014,8,957,1523,1956,female
2014,8,839,86,1935,male
2014,8,999,100,1998,female
2014,8,976,74,1943,female
2014,8,622,9,1931,female
2014,8,860,67,unknown,male
2014,8,862,4,1921,male
2014,8,848,2498,1992,female
2014,8,814,9291,1962,male
2014,8,872,9916,1984,female
2014,8,871,9203,1987,female
2014,8,860,7808,1980,female
2014,8,930,2436,1960,female
2014,8,738,16773,1975,male
2014,8,877,3087,1971,female
2014,8,838,9873,1983,female
2014,8,793,2046,1995,male
2014,8,763,15201,1970,male
2014,8,802,5474,1957,male
2014,8,737,20323,1979,male
2014,8,938,2666,1966,female
2014,8,851,3796,1975,female
2014,8,824,1461,1947,male
2014,8,895,4444,1976,female
2014,8,882,5946,1978,female
2014,8,645,4350,1993,male
2014,8,743,11289,1967,male
2014,8,888,675,1944,male
2014,8,895,2207,1957,female
2014,8,698,309,1940,male
2014,8,340,56,1933,male
2014,8,910,81,1936,male
2014,8,688,16,1917,male
2014,8,992,13,1926,female
2014,8,1694,6,1930,male
2014,8,513,16,1932,female
2014,8,642,4,1937,female
2014,8,478,3,1926,male
2014,8,792,3,1924,female
2014,8,786,6643,1958,male
2014,8,1540,135865,unknown,unknown
2014,8,780,11176,1963,male
2014,8,782,4806,1955,male
2014,8,705,22597,1988,male
2014,8,924,5908,1977,female
2014,8,834,10616,1985,female
2014,8,772,15838,1974,male
2014,8,873,7975,1989,female
2014,8,837,4776,1953,male
2014,8,909,3191,1965,female
2014,8,757,12448,1968,male
2014,8,750,14011,1973,male
2014,8,780,10629,1966,male
2014,8,685,11402,1991,male
2014,8,883,3856,1974,female
2014,8,721,6107,1992,male
2014,8,893,3969,1973,female
2014,8,730,20113,1978,male
2014,8,970,311,1948,female
2014,8,871,2157,1950,male
2014,8,923,1868,1949,male
2014,8,944,159,1945,female
2014,8,1094,389,1949,female
2014,8,794,804,1996,male
2014,8,906,225,1900,male
2014,8,870,310,1943,male
2014,8,797,290,1947,female
2014,8,859,14,1907,male
2014,8,682,9,1935,female
2014,8,1227,11,1940,female
2014,8,591,12,1932,male
2014,8,1051,4,1939,female
2014,8,1245,16,1910,male
2014,8,848,10523,1986,female
2014,8,759,14665,1969,male
2014,8,729,26095,1986,male
2014,8,711,21707,1989,male
2014,8,889,2177,1961,female
2014,8,737,18247,1977,male
2014,8,852,7966,1981,female
2014,8,791,1523,1993,female
2014,8,782,8601,1960,male
2014,8,889,2908,1967,female
2014,8,781,4637,1954,male
2014,8,871,2772,1963,female
2014,8,777,3164,1952,male
2014,8,858,670,1945,male
2014,8,942,866,1953,female
2014,8,907,1657,1954,female
2014,8,865,138,1946,female
2014,8,899,6221,1979,female
2014,8,934,2980,1962,female
2014,8,851,3913,1972,female
2014,8,843,4581,1991,female
2014,8,874,394,1998,male
2014,8,977,1210,1955,female
2014,8,1183,76,1944,female
2014,8,962,648,1952,female
2014,8,956,45,1937,male
2014,8,705,66,1901,male
2014,8,1107,57,1941,female
2014,8,781,45,1942,female
2014,8,2119,5,1899,female
2014,9,1725,99309,unknown,unknown
2014,9,879,2407,1958,female
2014,9,798,7975,1959,male
2014,9,737,17522,1976,male
2014,9,939,4454,1976,female
2014,9,774,21659,1980,male
2014,9,751,26305,1984,male
2014,9,771,9621,1960,male
2014,9,743,23913,1981,male
2014,9,743,23886,1982,male
2014,9,889,7653,1981,female
2014,9,705,13185,1991,male
2014,9,925,4352,1970,female
2014,9,876,8828,1987,female
2014,9,970,643,1941,male
2014,9,893,5061,1953,male
2014,9,697,1288,1996,male
2014,9,1386,3521,1975,female
2014,9,848,2565,1964,female
2014,9,890,335,1948,female
2014,9,878,167,1945,female
2014,9,933,159,1943,female
2014,9,930,75,1941,female
2014,9,1038,210,1938,male
2014,9,853,98,1935,male
2014,9,516,2,1939,female
2014,9,1327,11,1940,female
2014,9,652,12,1932,male
2014,9,968,10,1900,female
2014,9,946,20,1926,female
2014,9,1409,10,1936,female
2014,9,179,1,1931,male
2014,9,765,15549,1969,male
2014,9,762,16466,1970,male
2014,9,885,816,1944,male
2014,9,970,5525,1993,male
2014,9,843,10253,1986,female
2014,9,852,10663,1985,female
2014,9,711,23265,1988,male
2014,9,975,1799,1954,female
2014,9,946,8557,1989,female
2014,9,895,3250,1962,female
2014,9,908,9211,1983,female
2014,9,833,348,1947,female
2014,9,848,614,1995,female
2014,9,793,4909,1954,male
2014,9,796,12085,1964,male
2014,9,992,2195,1950,male
2014,9,907,2629,1961,female
2014,9,875,1488,1947,male
2014,9,701,402,1940,male
2014,9,1019,191,1900,male
2014,9,1799,208,1996,unknown
2014,9,846,33,1937,male
2014,9,986,114,1998,female
2014,9,1597,16,unknown,male
2014,9,913,116,1946,female
2014,9,911,6,1917,male
2014,9,1000,4,1926,male
2014,9,2066,8,1899,female
2014,9,230,1,1937,female
2014,9,758,14712,1972,male
2014,9,755,19723,1978,male
2014,9,722,65,1901,male
2014,9,877,3323,1965,female
2014,9,865,3322,1968,female
2014,9,625,4458,1994,male
2014,9,800,1145,1997,male
2014,9,1037,5915,1956,male
2014,9,761,13400,1968,male
2014,9,871,2259,1957,female
2014,9,698,3904,1995,male
2014,9,900,5381,1977,female
2014,9,891,3705,1969,female
2014,9,921,1727,1956,female
2014,9,895,655,1996,female
2014,9,903,3285,1951,male
2014,9,792,2053,1948,male
2014,9,809,7115,1958,male
2014,9,867,3157,1952,male
2014,9,930,535,1950,female
2014,9,780,2416,1993,female
2014,9,925,2441,1959,female
2014,9,975,1326,1955,female
2014,9,839,406,1943,male
2014,9,634,29,1942,female
2014,9,812,17,1922,male
2014,9,771,7,1921,male
2014,9,599,16,1935,female
2014,9,435,26,1933,male
2014,9,511,3,1907,male
2014,9,769,18328,1977,male
2014,9,794,5143,1955,male
2014,9,808,1147,1946,male
2014,9,716,22508,1989,male
2014,9,748,12700,1967,male
2014,9,749,15198,1971,male
2014,9,699,20688,1990,male
2014,9,769,16826,1975,male
2014,9,874,3674,1971,female
2014,9,734,27463,1983,male
2014,9,811,10225,1962,male
2014,9,766,11527,1966,male
2014,9,781,11467,1965,male
2014,9,948,860,1953,female
2014,9,853,9389,1984,female
2014,9,675,7128,1992,male
2014,9,921,3826,1972,female
2014,9,925,7107,1980,female
2014,9,1014,2969,1963,female
2014,9,794,16338,1974,male
2014,9,885,3935,1973,female
2014,9,884,3213,1967,female
2014,9,700,1529,1994,female
2014,9,878,849,1942,male
2014,9,1593,4,1930,male
2014,9,1016,386,1949,female
2014,9,863,579,1998,male
2014,9,1187,33,1899,male
2014,9,808,11765,1963,male
2014,9,820,5971,1957,male
2014,9,740,25560,1986,male
2014,9,736,25730,1985,male
2014,9,938,23872,1987,male
2014,9,880,8149,1982,female
2014,9,894,1882,1949,male
2014,9,859,3180,1966,female
2014,9,908,7071,1990,female
2014,9,864,8536,1988,female
2014,9,829,14902,1973,male
2014,9,744,19983,1979,male
2014,9,833,143,1939,male
2014,9,1029,6053,1978,female
2014,9,809,8916,1961,male
2014,9,956,4101,1974,female
2014,9,910,5225,1991,female
2014,9,920,6265,1979,female
2014,9,947,219,1997,female
2014,9,923,2950,1960,female
2014,9,784,3434,1992,female
2014,9,609,75,1934,male
2014,9,729,779,1945,male
2014,9,990,733,1952,female
2014,9,1426,667,1951,female
2014,9,665,36,1936,male
2014,9,573,21,1932,female
2014,9,1454,71,1944,female
2014,9,742,25,1938,female
2014,9,1475,8,1910,male
2014,9,459,21,1990,unknown
2014,9,858,1,1931,female
2014,10,783,6968,1959,male
2014,10,776,9197,1962,male
2014,10,1132,14927,1975,male
2014,10,850,10852,1963,male
2014,10,906,4958,1979,female
2014,10,718,20905,1987,male
2014,10,1022,3416,1969,female
2014,10,628,3916,1995,male
2014,10,775,5559,1956,male
2014,10,750,11685,1991,male
2014,10,813,4553,1954,male
2014,10,1187,68,1944,female
2014,10,1009,1156,1955,female
2014,10,688,6959,1992,male
2014,10,892,567,1951,female
2014,10,597,1265,1996,male
2014,10,711,1615,1994,female
2014,10,863,2392,1964,female
2014,10,868,1945,1950,male
2014,10,564,84,1934,male
2014,10,909,3692,1976,female
2014,10,751,125,1998,female
2014,10,1486,242,1947,female
2014,10,379,32,1933,male
2014,10,691,7,1917,male
2014,10,741,41,1942,female
2014,10,3285,25,1936,female
2014,10,926,105,1946,female
2014,10,747,13286,1973,male
2014,10,738,17257,1978,male
2014,10,850,3335,1972,female
2014,10,776,23585,1984,male
2014,10,726,19075,1980,male
2014,10,747,13447,1969,male
2014,10,894,2880,1966,female
2014,10,753,22079,1985,male
2014,10,1041,3323,1973,female
2014,10,747,2514,1993,female
2014,10,801,12980,1972,male
2014,10,958,1617,1954,female
2014,10,749,21221,1981,male
2014,10,897,3067,1951,male
2014,10,831,631,1952,female
2014,10,839,6251,1981,female
2014,10,833,1330,1947,male
2014,10,861,2686,1963,female
2014,10,790,5446,1957,male
2014,10,855,2284,1961,female
2014,10,825,6615,1958,male
2014,10,849,5074,1978,female
2014,10,621,5948,1993,male
2014,10,739,945,1946,male
2014,10,817,1808,1948,male
2014,10,917,2068,1959,female
2014,10,872,520,1996,female
2014,10,965,830,1953,female
2014,10,781,165,1945,female
2014,10,716,12,1935,female
2014,10,663,3,1925,male
2014,10,731,11897,1967,male
2014,10,761,12413,1968,male
2014,10,744,17984,1979,male
2014,10,883,7474,1987,female
2014,10,899,6849,1989,female
2014,10,748,4691,1955,male
2014,10,810,21362,1982,male
2014,10,884,8999,1986,female
2014,10,894,2682,1967,female
2014,10,737,15878,1976,male
2014,10,825,528,1950,female
2014,10,1109,822,1995,female
2014,10,846,2874,1975,female
2014,10,791,10379,1966,male
2014,10,868,6061,1990,female
2014,10,878,7511,1984,female
2014,10,858,6279,1982,female
2014,10,792,4431,1991,female
2014,10,891,4750,1953,male
2014,10,822,2959,1992,female
2014,10,796,9981,1965,male
2014,10,842,2914,1965,female
2014,10,909,1530,1956,female
2014,10,750,7975,1961,male
2014,10,856,3355,1974,female
2014,10,874,1785,1949,male
2014,10,856,2544,1960,female
2014,10,801,184,1997,female
2014,10,2827,597,1998,male
2014,10,1141,184,1938,male
2014,10,1266,57,1936,male
2014,10,784,72,1901,male
2014,10,684,15,1932,male
2014,10,802,10,1900,female
2014,10,930,41,1938,female
2014,10,736,6,1922,male
2014,10,785,27,1937,male
2014,10,2489,3,1899,female
2014,10,1465,5,1910,male
2014,10,76,1,1921,male
2014,10,755,14358,1971,male
2014,10,1841,69081,unknown,unknown
2014,10,946,7181,1988,female
2014,10,802,2701,1968,female
2014,10,797,3103,1952,male
2014,10,966,4267,1977,female
2014,10,741,22882,1986,male
2014,10,764,16649,1977,male
2014,10,952,3336,1971,female
2014,10,786,115,1943,female
2014,10,795,8831,1960,male
2014,10,794,2201,1958,female
2014,10,712,1008,1997,male
2014,10,787,764,1945,male
2014,10,902,163,1900,male
2014,10,847,86,1941,female
2014,10,503,197,1996,unknown
2014,10,1008,17,1926,female
2014,10,1014,35,1899,male
2014,10,714,87,1939,male
2014,10,624,83,1990,unknown
2014,10,1162,1,1939,female
2014,10,769,23992,1983,male
2014,10,712,20955,1988,male
2014,10,818,8903,1985,female
2014,10,782,15351,1970,male
2014,10,1015,3791,1970,female
2014,10,893,2136,1957,female
2014,10,772,15026,1974,male
2014,10,775,20057,1989,male
2014,10,815,7602,1983,female
2014,10,775,10731,1964,male
2014,10,563,4618,1994,male
2014,10,762,18651,1990,male
2014,10,905,5728,1980,female
2014,10,1058,282,1948,female
2014,10,850,782,1942,male
2014,10,898,2791,1962,female
2014,10,871,608,1941,male
2014,10,1011,292,1949,female
2014,10,798,774,1944,male
2014,10,850,85,1935,male
2014,10,695,379,1940,male
2014,10,865,318,1943,male
2014,10,570,11,1907,male
2014,10,755,5,1926,male
2014,10,1434,25,1940,female
2014,10,460,11,1932,female
2014,10,661,6,unknown,male
2014,10,557,3,1931,female
2014,10,1757,5,1930,male
2014,11,753,4145,1989,female
2014,11,750,9258,1969,male
2014,11,741,5059,1959,male
2014,11,794,2610,1970,female
2014,11,785,2234,1972,female
2014,11,727,7168,1965,male
2014,11,761,1583,1961,female
2014,11,535,87,1939,male
2014,11,865,1083,1954,female
2014,11,711,10396,1970,male
2014,11,811,2128,1965,female
2014,11,766,6655,1962,male
2014,11,833,2093,1971,female
2014,11,1190,69,1944,female
2014,11,771,4337,1988,female
2014,11,861,1423,1950,male
2014,11,718,381,1951,female
2014,11,835,1878,1963,female
2014,11,716,353,1940,male
2014,11,514,96,1996,unknown
2014,11,385,21,1933,male
2014,11,790,123,1997,female
2014,11,820,79,1945,female
2014,11,780,72,1998,female
2014,11,446,17,1936,female
2014,11,1604,9,1940,female
2014,11,649,3,1939,female
2014,11,460,2,1927,male
2014,11,705,2211,1952,male
2014,11,674,14131,1985,male
2014,11,701,10691,1977,male
2014,11,681,10002,1974,male
2014,11,740,3318,1953,male
2014,11,849,13418,1981,male
2014,11,675,13592,1982,male
2014,11,934,2220,1969,female
2014,11,814,959,1947,male
2014,11,692,11421,1978,male
2014,11,660,13240,1988,male
2014,11,758,1548,1964,female
2014,11,860,1056,1996,male
2014,11,854,2469,1976,female
2014,11,819,3382,1954,male
2014,11,685,611,1995,female
2014,11,752,1438,1959,female
2014,11,854,1857,1966,female
2014,11,993,542,1998,male
2014,11,559,4129,1993,male
2014,11,744,2638,1991,female
2014,11,637,966,1994,female
2014,11,750,785,1955,female
2014,11,759,4607,1983,female
2014,11,745,52,1935,male
2014,11,894,388,1941,male
2014,11,653,543,1945,male
2014,11,734,19,1938,female
2014,11,806,49,1901,male
2014,11,839,16,1926,female
2014,11,353,51,1934,male
2014,11,703,3,1907,male
2014,11,1299,8,1932,male
2014,11,374,1,1917,male
2014,11,495,2,1900,female
2014,11,1877,28007,unknown,unknown
2014,11,699,14555,1986,male
2014,11,685,15192,1984,male
2014,11,699,13085,1989,male
2014,11,852,6165,1960,male
2014,11,729,7208,1966,male
2014,11,740,4885,1958,male
2014,11,771,5435,1986,female
2014,11,674,10003,1975,male
2014,11,792,4530,1984,female
2014,11,791,1991,1973,female
2014,11,781,1373,1948,male
2014,11,828,1775,1968,female
2014,11,756,1809,1975,female
2014,11,783,4405,1987,female
2014,11,574,827,1997,male
2014,11,827,356,1996,female
2014,11,734,3474,1955,male
2014,11,833,1998,1962,female
2014,11,946,1845,1967,female
2014,11,834,60,1946,female
2014,11,996,2,1937,male
2014,11,1109,207,1943,male
2014,11,1003,212,1949,female
2014,11,647,21,1936,male
2014,11,715,45,1941,female
2014,11,456,15,1922,male
2014,11,722,7927,1967,male
2014,11,714,8929,1973,male
2014,11,720,15373,1983,male
2014,11,690,10430,1976,male
2014,11,665,12588,1990,male
2014,11,769,5237,1985,female
2014,11,550,3440,1994,male
2014,11,603,4239,1992,male
2014,11,711,1631,1993,female
2014,11,736,3611,1980,female
2014,11,735,7595,1964,male
2014,11,830,3255,1978,female
2014,11,727,3809,1981,female
2014,11,702,1770,1992,female
2014,11,764,3915,1956,male
2014,11,772,2725,1977,female
2014,11,894,1045,1956,female
2014,11,1286,1212,1949,male
2014,11,849,344,1950,female
2014,11,831,727,1946,male
2014,11,791,524,1944,male
2014,11,889,107,1938,male
2014,11,1484,19,unknown,male
2014,11,619,14,1935,female
2014,11,1719,3,1910,male
2014,11,927,11,1932,female
2014,11,718,8594,1972,male
2014,11,784,3144,1979,female
2014,11,702,11438,1979,male
2014,11,670,12339,1980,male
2014,11,696,8551,1968,male
2014,11,694,9276,1971,male
2014,11,719,7481,1991,male
2014,11,782,3884,1990,female
2014,11,654,13439,1987,male
2014,11,769,7823,1963,male
2014,11,706,5613,1961,male
2014,11,893,2907,1995,male
2014,11,776,3747,1982,female
2014,11,774,2185,1974,female
2014,11,930,1456,1957,female
2014,11,835,2238,1951,male
2014,11,962,3680,1957,male
2014,11,775,1366,1958,female
2014,11,842,2054,1960,female
2014,11,745,231,1948,female
2014,11,859,579,1942,male
2014,11,978,116,1900,male
2014,11,783,610,1953,female
2014,11,861,407,1952,female
2014,11,411,71,1990,unknown
2014,11,756,150,1947,female
2014,11,674,40,1942,female
2014,11,814,77,1943,female
2014,11,1204,4,1899,male
2014,11,660,2,1925,male
2014,11,503,1,1931,female
2014,12,668,10561,1985,male
2014,12,689,6520,1964,male
2014,12,804,1408,1966,female
2014,12,626,10223,1986,male
2014,12,690,6899,1968,male
2014,12,696,7571,1971,male
2014,12,725,1167,1961,female
2014,12,638,8961,1979,male
2014,12,544,2650,1993,male
2014,12,730,1614,1972,female
2014,12,679,9141,1980,male
2014,12,984,545,1942,male
2014,12,699,5275,1960,male
2014,12,847,1512,1962,female
2014,12,665,3180,1983,female
2014,12,710,2676,1980,female
2014,12,779,2261,1990,female
2014,12,643,7936,1975,male
2014,12,1016,912,1954,female
2014,12,855,1423,1967,female
2014,12,614,5012,1991,male
2014,12,915,2631,1988,female
2014,12,727,1281,1975,female
2014,12,953,109,1900,male
2014,12,1118,7,1939,female
2014,12,373,27,1933,male
2014,12,784,130,1949,female
2014,12,413,35,1935,male
2014,12,548,55,1996,unknown
2014,12,715,5,1899,male
2014,12,354,6,1921,male
2014,12,681,14,1937,male
2014,12,1530,2,1910,male
2014,12,638,11589,1984,male
2014,12,710,4166,1959,male
2014,12,760,1620,1991,female
2014,12,658,11929,1983,male
2014,12,652,8921,1989,male
2014,12,630,10122,1987,male
2014,12,654,8207,1974,male
2014,12,687,2002,1977,female
2014,12,661,970,1993,female
2014,12,697,2573,1982,female
2014,12,730,2166,1979,female
2014,12,531,1907,1994,male
2014,12,779,1223,1968,female
2014,12,561,514,1994,female
2014,12,728,384,1945,male
2014,12,821,818,1956,female
2014,12,939,85,1947,female
2014,12,769,667,1946,male
2014,12,822,61,1943,female
2014,12,628,26,1936,male
2014,12,876,66,1945,female
2014,12,548,1,1926,male
2014,12,521,5,1922,male
2014,12,658,10042,1982,male
2014,12,1870,16495,unknown,unknown
2014,12,675,8107,1969,male
2014,12,652,9061,1978,male
2014,12,731,2901,1984,female
2014,12,928,1545,1974,female
2014,12,711,239,1950,female
2014,12,725,5628,1962,male
2014,12,857,2025,1951,male
2014,12,660,2792,1992,male
2014,12,836,2448,1981,female
2014,12,915,165,1948,female
2014,12,749,1206,1950,male
2014,12,713,3081,1955,male
2014,12,1081,455,1998,male
2014,12,830,1175,1959,female
2014,12,714,1094,1964,female
2014,12,529,648,1997,male
2014,12,641,9002,1990,male
2014,12,835,473,1953,female
2014,12,812,1868,1976,female
2014,12,713,1110,1948,male
2014,12,729,366,1951,female
2014,12,740,734,1947,male
2014,12,667,208,1940,male
2014,12,778,679,1955,female
2014,12,632,649,1996,male
2014,12,760,368,1995,female
2014,12,686,54,1942,female
2014,12,619,45,1901,male
2014,12,750,97,1997,female
2014,12,416,3,1990,unknown
2014,12,378,3,1936,female
2014,12,268,1,unknown,male
2014,12,672,1,1925,male
2014,12,911,1578,1973,female
2014,12,995,1975,1970,female
2014,12,709,3738,1986,female
2014,12,723,6739,1963,male
2014,12,708,3257,1957,male
2014,12,660,9602,1988,male
2014,12,761,2815,1987,female
2014,12,663,8450,1977,male
2014,12,801,75,1998,female
2014,12,693,4734,1961,male
2014,12,649,10443,1981,male
2014,12,711,4323,1958,male
2014,12,746,6969,1973,male
2014,12,757,2519,1989,female
2014,12,836,1614,1960,female
2014,12,743,3030,1954,male
2014,12,635,993,1992,female
2014,12,864,1797,1969,female
2014,12,763,1077,1957,female
2014,12,839,1546,1971,female
2014,12,949,1037,1949,male
2014,12,874,8,1926,female
2014,12,378,56,1934,male
2014,12,424,11,1935,female
2014,12,856,12,1938,female
2014,12,1145,24,1944,female
2014,12,294,9,1930,male
2014,12,659,7030,1972,male
2014,12,724,6156,1966,male
2014,12,711,8542,1970,male
2014,12,674,6886,1967,male
2014,12,814,3538,1985,female
2014,12,734,5957,1965,male
2014,12,793,3399,1956,male
2014,12,744,2830,1953,male
2014,12,551,1767,1995,male
2014,12,856,1382,1963,female
2014,12,842,1602,1965,female
2014,12,642,7639,1976,male
2014,12,810,73,1939,male
2014,12,697,1812,1952,male
2014,12,784,1239,1958,female
2014,12,841,2267,1978,female
2014,12,732,237,1943,male
2014,12,723,412,1944,male
2014,12,902,406,1941,male
2014,12,844,63,1941,female
2014,12,956,331,1952,female
2014,12,869,326,1996,female
2014,12,1122,130,1938,male
2014,12,655,62,1946,female
2014,12,691,6,1900,female
2014,12,206,2,1931,female
2014,12,470,2,1927,male
2014,12,1479,1,1940,female
2014,12,469,1,1932,male
2014,12,663,1,1932,female
2013,7,867,3647,1954,male
2013,7,800,20066,1979,male
2013,7,1529,174861,unknown,unknown
2013,7,835,11378,1968,male
2013,7,904,760,1945,male
2013,7,794,4216,1991,male
2013,7,800,17294,1987,male
2013,7,806,16220,1977,male
2013,7,941,8217,1985,female
2013,7,1049,3385,1973,female
2013,7,837,438,1994,female
2013,7,803,15247,1975,male
2013,7,835,14624,1988,male
2013,7,814,10100,1967,male
2013,7,827,13305,1969,male
2013,7,992,3189,1971,female
2013,7,1034,7345,1981,female
2013,7,1082,2123,1964,female
2013,7,987,2900,1969,female
2013,7,982,2179,1962,female
2013,7,1006,2159,1963,female
2013,7,1126,985,1955,female
2013,7,944,2883,1967,female
2013,7,935,359,1996,male
2013,7,862,1031,1994,male
2013,7,1125,84,1934,male
2013,7,1032,560,1944,male
2013,7,1430,109,1900,male
2013,7,1043,368,1943,male
2013,7,748,37,1926,female
2013,7,822,285,1940,male
2013,7,989,47,1940,female
2013,7,1112,26,1899,female
2013,7,1116,59,1899,male
2013,7,3517,1,1937,female
2013,7,1265,3,1926,male
2013,7,1178,3,1936,female
2013,7,859,1549,1949,male
2013,7,789,11245,1989,male
2013,7,802,12704,1971,male
2013,7,827,15210,1974,male
2013,7,824,7078,1960,male
2013,7,777,22806,1985,male
2013,7,834,6576,1961,male
2013,7,869,5681,1959,male
2013,7,813,23584,1983,male
2013,7,820,14662,1970,male
2013,7,938,1587,1991,female
2013,7,973,8741,1982,female
2013,7,942,4216,1955,male
2013,7,877,3512,1953,male
2013,7,933,3314,1972,female
2013,7,809,18854,1978,male
2013,7,986,2506,1951,male
2013,7,902,7760,1962,male
2013,7,949,5049,1978,female
2013,7,965,3354,1970,female
2013,7,823,9406,1964,male
2013,7,904,2264,1950,male
2013,7,957,6030,1988,female
2013,7,837,172,1997,male
2013,7,883,976,1946,male
2013,7,940,306,1941,male
2013,7,1158,291,1949,female
2013,7,811,61,1936,male
2013,7,923,503,1952,female
2013,7,971,193,1947,female
2013,7,1485,13,1913,male
2013,7,1106,28,1901,male
2013,7,388,3,1924,female
2013,7,766,2,1933,female
2013,7,897,5824,1958,male
2013,7,828,17106,1976,male
2013,7,989,8170,1986,female
2013,7,945,136,1938,male
2013,7,840,5433,1957,male
2013,7,988,4929,1977,female
2013,7,884,2764,1952,male
2013,7,1017,6709,1987,female
2013,7,949,5026,1989,female
2013,7,1076,2092,1959,female
2013,7,985,1718,1957,female
2013,7,916,3668,1974,female
2013,7,947,1488,1992,female
2013,7,1038,3842,1975,female
2013,7,1036,349,1948,female
2013,7,814,1652,1948,male
2013,7,936,677,1953,female
